epoch,acc,acc_a,acc_b,acc_c,acc_d,acc_e,loss,lr,val_F1,val_acc,val_loss,val_macc,val_precision,val_sensitivity,val_specificity
41,0.7520702638071683,0.675,0.6224489795918368,1.0,0.5,0.8876404494382022,0.4894866017131614,0.00010377425496699288,0.7592538284560227,0.7046199688679593,0.5514462988951345,0.7298986923166764,0.66129028347208,0.8913042767800938,0.568493107853259
42,0.7532761751084784,0.675,0.5918367346938775,1.0,0.5,0.9325842696629213,0.4887054556087189,0.00010155171185033396,0.7570923312987582,0.743219073473208,0.5058453643053281,0.7327277570705975,0.6703910202553004,0.8695651480781403,0.5958903660630546
43,0.7524606162212425,0.6875,0.6020408163265306,0.8571428571428571,0.7,0.9438202247191011,0.48854966922217163,9.942237375071272e-05,0.7637485536985937,0.7381520122289658,0.5120527400189647,0.7460293244939598,0.6900584351424398,0.8550723956101713,0.6369862533777481
44,0.7528788513441257,0.7125,0.6326530612244898,1.0,0.5,0.9438202247191011,0.48814204792655297,9.738049993757159e-05,0.7692252452150885,0.7411326380826855,0.5142640230563732,0.7591323610765541,0.7142856654835881,0.8333332669082179,0.6849314552448904
45,0.752871881215356,0.725,0.6224489795918368,1.0,0.7,0.9213483146067416,0.48742227800368065,9.542081534164026e-05,0.7795472377557738,0.7225037240902109,0.5282814250773182,0.7605220769619288,0.6971428133224518,0.8840579005461093,0.6369862533777481
46,0.7522654405252448,0.7125,0.6020408163265306,1.0,0.5,0.9438202247191011,0.4890725051618829,9.353843779535964e-05,0.7647003802771669,0.7381520108465555,0.5098242486664684,0.7492554509294164,0.6964285258290847,0.8478260193761868,0.6506848824826459
47,0.7555904093022029,0.7375,0.5816326530612245,1.0,0.7,0.9550561797752809,0.4854354538562556,9.1728892584797e-05,0.7752388002376956,0.7412816703030853,0.5079647578054765,0.7599264844396253,0.7041419660025939,0.8623187718441558,0.6575341970350947
48,0.7556182912880783,0.725,0.6122448979591837,1.0,0.6,0.9662921348314607,0.48563179705293547,8.998804696602747e-05,0.7817534577509845,0.7476900173170734,0.5080516397697649,0.766974329832842,0.710059125380767,0.8695651480781403,0.6643835115875436
49,0.7534643805261338,0.6875,0.5714285714285714,0.7142857142857143,0.6,0.9438202247191011,0.48692718811336294,8.831203012960032e-05,0.7607307743989986,0.721162446531649,0.5183441623012728,0.7300972231574442,0.6595744294929855,0.8985506530140783,0.56164379330081
50,0.7553394681636583,0.7,0.5816326530612245,1.0,0.6,0.9438202247191011,0.48551633009248474,8.669730596011505e-05,0.7643257372285681,0.7374068538695796,0.5071624098109684,0.7430017288992709,0.6818181392045481,0.8695651480781403,0.6164383097204014
51,0.754712115965444,0.7375,0.6530612244897959,1.0,0.7,0.9438202247191011,0.4847959193885202,8.514057117281482e-05,0.7947827727775783,0.7321907583785128,0.5193360135203502,0.7810700206192753,0.7218934441371131,0.8840579005461093,0.6780821406924414
52,0.7546354391394375,0.7,0.5918367346938775,1.0,0.5,0.9550561797752809,0.4841219559592315,8.363875531358644e-05,0.7753791879567724,0.7238450055350667,0.5214782014999944,0.7476175712201021,0.6737967518087472,0.9130434054820474,0.5821917369581568
53,0.7565314386091387,0.6875,0.6020408163265306,1.0,0.6,0.9438202247191011,0.4833854256265585,8.218900620704517e-05,0.7725802249577964,0.7324888237853342,0.5139920205854979,0.7472205095385664,0.6775955876855111,0.8985506530140783,0.5958903660630546
54,0.7570751439024344,0.725,0.6326530612244898,1.0,0.7,0.9438202247191011,0.48256077240671086,8.078865357674658e-05,0.7857087889987074,0.7362146036346872,0.5164160160389458,0.7705975179498342,0.7117646598269926,0.8768115243121248,0.6643835115875436
55,0.7581486142564149,0.675,0.6428571428571429,0.8571428571428571,0.7,0.8539325842696629,0.4803013159908644,7.943522359710187e-05,0.7636309600375036,0.6934426217582826,0.5671117580016928,0.7304942848389799,0.6562499624023459,0.9130434054820474,0.5479451641959123
56,0.7569705846916926,0.7375,0.6428571428571429,1.0,0.7,0.9550561797752809,0.4826828283727144,7.812638796167448e-05,0.7878732570526017,0.7400894156489216,0.5138080401065719,0.7800773664154363,0.7358490056959808,0.8478260193761868,0.712328713454686
57,0.75842743668283,0.7375,0.6530612244897959,1.0,0.7,0.9662921348314607,0.4793637138014306,7.685999298701063e-05,0.7932148026807395,0.7546944851735843,0.5006331471468137,0.7869266809678853,0.7452228777232378,0.8478260193761868,0.7260273425595838
58,0.755959850008744,0.7125,0.5918367346938775,1.0,0.6,0.9662921348314607,0.4820423277413581,7.563400140497833e-05,0.778475546624699,0.7414306978155177,0.5028722623277083,0.757295950526472,0.6910111932521172,0.8913042767800938,0.6232876242728502
59,0.758685348598292,0.7375,0.5918367346938775,1.0,0.5,0.9662921348314607,0.4798648678349033,7.444649236276746e-05,0.7809469107556131,0.7472429218994878,0.5001437969772276,0.7607206078026965,0.694915211050467,0.8913042767800938,0.6301369388252991
60,0.7580789076339645,0.7,0.6122448979591837,1.0,0.5,0.9550561797752809,0.48241701934039466,7.329571235459298e-05,0.7788107541254965,0.7371087924045706,0.5052070555439561,0.7542683549317832,0.683060068231362,0.9057970292480629,0.6027396806155035
61,0.7594799947309873,0.75,0.6428571428571429,1.0,0.7,0.9550561797752809,0.4790609246489893,7.217995880637318e-05,0.7986958010574643,0.7411326355399389,0.5072549117504218,0.7846932087362677,0.7235293649480999,0.8913042767800938,0.6780821406924414
62,0.7586156425492029,0.7,0.6326530612244898,1.0,0.7,0.9662921348314607,0.4796296960761087,7.10976601112634e-05,0.7843082220037377,0.7350223535108318,0.5223219308186039,0.7703989871090664,0.7142856675170098,0.8695651480781403,0.6712328261399926
63,0.756914819997008,0.7125,0.6122448979591837,1.0,0.5,0.9550561797752809,0.48100913105675086,7.004735380178317e-05,0.7727217769399715,0.7415797339000041,0.5061549687516582,0.7565018271634009,0.6999999547058853,0.8623187718441558,0.6506848824826459
64,0.7592290536423001,0.725,0.6428571428571429,1.0,0.7,0.9662921348314607,0.4795668654140694,6.902762106619775e-05,0.7961110109398226,0.7444113244353926,0.4978044022502025,0.7812685514600433,0.7192981993433907,0.8913042767800938,0.6712328261399926
65,0.7584134955029266,0.7125,0.6020408163265306,1.0,0.6,0.9662921348314607,0.47836348273573637,6.803714495617896e-05,0.7752388002376956,0.7451564810570501,0.4999303259677219,0.7599264844396253,0.7041419660025939,0.8623187718441558,0.6575341970350947
66,0.7592081420594108,0.7125,0.5918367346938775,1.0,0.5,0.9550561797752809,0.47960502856548537,6.707469583489001e-05,0.7706951635335775,0.7383010429059518,0.5057743081625901,0.7500495742924875,0.6874999570312527,0.8768115243121248,0.6232876242728502
67,0.7568660257551671,0.7,0.6326530612244898,1.0,0.5,0.9438202247191011,0.4795187503934555,6.613909499719739e-05,0.777064589838592,0.7283159463642784,0.5189078532536854,0.7570974196857042,0.6931817748579573,0.8840579005461093,0.6301369388252991
68,0.7584622894954801,0.6375,0.6020408163265306,1.0,0.5,0.9213483146067416,0.4783635351733651,6.522924377350137e-05,0.7618993874379852,0.7059612520616474,0.5384382722030453,0.7240420319680665,0.6464646105499459,0.9275361579500164,0.5205479059861167
69,0.7594033183786272,0.6625,0.5918367346938775,0.8571428571428571,0.6,0.9325842696629213,0.47841406937973713,6.434407987399027e-05,0.7592538284560227,0.717436660963892,0.5261081330722472,0.7298986923166764,0.66129028347208,0.8913042767800938,0.568493107853259
70,0.7598494359859609,0.725,0.5918367346938775,1.0,0.6,0.9438202247191011,0.47776974414193646,6.348261376842856e-05,0.7731574618473799,0.7415797315016056,0.5016458069630823,0.753474231568712,0.6914285279673497,0.8768115243121248,0.6301369388252991
71,0.7597727593593845,0.7125,0.6020408163265306,1.0,0.6,0.9438202247191011,0.4778757605129882,6.264391413424164e-05,0.7815330336937572,0.7381520122178621,0.5057800779654887,0.7546654166133189,0.6791443450770706,0.9202897817160319,0.5890410515106057
72,0.7603373767840019,0.7,0.6224489795918368,1.0,0.6,0.9438202247191011,0.47658326178602173,6.182709330460057e-05,0.7741880596427114,0.7540983589679758,0.4884218267330292,0.7567003580041687,0.6976743739859412,0.8695651480781403,0.6438355679301969
73,0.760748642027403,0.725,0.6224489795918368,1.0,0.6,0.9438202247191011,0.4759642058513694,6.103129271650687e-05,0.7820458001691429,0.7463487324411752,0.49774352534384025,0.7639467342381532,0.7011493809618208,0.8840579005461093,0.6438355679301969
74,0.7603931420520478,0.725,0.6428571428571429,0.8571428571428571,0.7,0.9550561797752809,0.4764189717411646,6.02557192905806e-05,0.7896385194915665,0.7466467964822419,0.4994123138809346,0.7742207060668265,0.7134502465032005,0.8840579005461093,0.6643835115875436
75,0.7616478471963388,0.7125,0.6224489795918368,1.0,0.6,0.9438202247191011,0.47589432284553795,5.949960905127227e-05,0.7781295628836011,0.7473919537201545,0.49702911800670196,0.7603235461211608,0.6994219208460051,0.8768115243121248,0.6438355679301969
76,0.7623518765197046,0.725,0.6224489795918368,0.8571428571428571,0.7,0.9550561797752809,0.4746893715005896,5.8762238040799275e-05,0.7831660280433155,0.7467958257379546,0.4980856509415652,0.7671728606736098,0.7076022936630103,0.8768115243121248,0.6575341970350947
77,0.7610971708519096,0.7125,0.5714285714285714,0.8571428571428571,0.7,0.9438202247191011,0.47525028522320745,5.804292231914587e-05,0.7687445511706773,0.7381520113517737,0.504835711367395,0.7435973214215742,0.6758241349776621,0.8913042767800938,0.5958903660630546
78,0.761863935472376,0.7,0.5816326530612245,0.7142857142857143,0.6,0.9438202247191011,0.4762874113147302,5.734099977416918e-05,0.7654266675427449,0.7327868839290032,0.5092520897294743,0.7369465377098932,0.6666666272401457,0.8985506530140783,0.5753424224057079
79,0.7616339058668631,0.725,0.6326530612244898,1.0,0.7,0.9550561797752809,0.4736320041104472,5.665585558745079e-05,0.7854730345334286,0.7500745156827076,0.4973876025588786,0.7736251135445231,0.7212120731313163,0.8623187718441558,0.6849314552448904
80,0.7606789353550951,0.7,0.6326530612244898,0.8571428571428571,0.7,0.9550561797752809,0.47470419376228506,5.598689313046634e-05,0.7748289214454178,0.7508196737034311,0.49220528423053317,0.7629540800343142,0.7134145862953631,0.8478260193761868,0.6780821406924414
81,0.7624355232999794,0.7125,0.6122448979591837,0.8571428571428571,0.6,0.9438202247191011,0.47342562906067026,5.533353760256432e-05,0.7774240134414551,0.7400894187912678,0.5024463236165384,0.7540698240910153,0.6850828312933086,0.8985506530140783,0.6095889951679524
82,0.7623030823027923,0.6625,0.5816326530612245,0.8571428571428571,0.6,0.9550561797752809,0.4731752618692351,5.469526149681769e-05,0.7659520383593467,0.7277198225903795,0.5157870324175866,0.7339189421152044,0.6596858258819681,0.9130434054820474,0.5547944787483612
83,0.7628398168690281,0.725,0.6122448979591837,1.0,0.7,0.9550561797752809,0.47522367389318787,5.407154094427824e-05,0.7817534577509845,0.7478390431861586,0.50081193455996,0.766974329832842,0.710059125380767,0.8695651480781403,0.6643835115875436
84,0.761794228899783,0.725,0.6122448979591837,1.0,0.7,0.9438202247191011,0.4745348412489004,5.34618811798282e-05,0.7792152829693368,0.7439642336869116,0.5035125285986639,0.7635496725566175,0.705882307266439,0.8695651480781403,0.6575341970350947
85,0.7620591118663786,0.7,0.6326530612244898,0.8571428571428571,0.6,0.9550561797752809,0.4741298143632339,5.286582018015906e-05,0.7795472377557738,0.732488821886602,0.5117553077726978,0.7605220769619288,0.6971428133224518,0.8840579005461093,0.6369862533777481
86,0.7621148753644831,0.7375,0.6428571428571429,1.0,0.7,0.9550561797752809,0.4739078352861153,5.228290683589876e-05,0.7920736941198637,0.7444113272834908,0.5044369840253305,0.7806729589377398,0.727272678787882,0.8695651480781403,0.6917807697973393
87,0.7611947586375867,0.75,0.6122448979591837,1.0,0.7,0.9438202247191011,0.47506060854803317,5.171270095161162e-05,0.787091284532825,0.7403874822660459,0.5051737506603253,0.770796048790602,0.7093022802190402,0.8840579005461093,0.6575341970350947
88,0.7626794937114644,0.675,0.6530612244897959,0.5714285714285714,0.7,0.9550561797752809,0.4735424975404576,5.115480234962888e-05,0.777064589838592,0.7187779432526289,0.5307515881367127,0.7570974196857042,0.6931817748579573,0.8840579005461093,0.6301369388252991
89,0.7633068464082536,0.7,0.6428571428571429,1.0,0.7,0.9662921348314607,0.4722914108169074,5.060880721430294e-05,0.7826031706515,0.7508196700059,0.49346359554350644,0.7732280518629875,0.7267080248833027,0.8478260193761868,0.6986300843497881
90,0.762916493944322,0.7,0.6020408163265306,0.8571428571428571,0.6,0.9438202247191011,0.47288476130743995,5.007434810977429e-05,0.7711544213976567,0.7438151991180798,0.492095734008023,0.7470219786977987,0.6795579697506207,0.8913042767800938,0.6027396806155035
91,0.7640248165126626,0.725,0.5918367346938775,0.8571428571428571,0.6,0.9550561797752809,0.47221452468910363,4.955106487614103e-05,0.7774240134414551,0.7341281642190746,0.5103870098452721,0.7540698240910153,0.6850828312933086,0.8985506530140783,0.6095889951679524
92,0.7649309917605108,0.7125,0.6530612244897959,1.0,0.7,0.9662921348314607,0.47165745721108643,4.903860099148005e-05,0.7849773947662309,0.761400893696996,0.4842493875388017,0.7796803047339008,0.7419354312174855,0.8333332669082179,0.7260273425595838
93,0.7624564343842938,0.725,0.6122448979591837,0.8571428571428571,0.7,0.9662921348314607,0.4725164951065603,4.8536625399719924e-05,0.7859370136641729,0.7475409828759341,0.49899767710093057,0.7675699223551453,0.7028570986775537,0.8913042767800938,0.6438355679301969
94,0.7641711985651094,0.725,0.6122448979591837,1.0,0.7,0.9662921348314607,0.47212351838049654,4.804482523468323e-05,0.7814514375189482,0.7558867350864694,0.48695180997885373,0.7700019254275309,0.7195121468619902,0.8550723956101713,0.6849314552448904
95,0.7638644925823076,0.7375,0.6326530612244898,1.0,0.7,0.9550561797752809,0.47169285001788663,4.756289490615018e-05,0.7908441692459387,0.7540983614996186,0.494156538157678,0.7774468325022832,0.7202380480796516,0.8768115243121248,0.6780821406924414
96,0.7629861993701924,0.7375,0.6530612244897959,0.8571428571428571,0.7,0.9550561797752809,0.47206554994678857,4.7090532461879775e-05,0.7892921333697142,0.7476900138638236,0.49821043241041785,0.7802758972562043,0.73291920458316,0.8550723956101713,0.7054793989022371
97,0.7630837870062968,0.7125,0.6530612244897959,0.8571428571428571,0.7,0.9550561797752809,0.471752910061094,4.6627461415482685e-05,0.7868797389036436,0.7375558858012833,0.5100939998072856,0.7738236443852908,0.7185628269210114,0.8695651480781403,0.6780821406924414
98,0.7635647574013519,0.7125,0.6632653061224489,0.7142857142857143,0.7,0.9550561797752809,0.47069331680766113,4.6173408918548375e-05,0.7781514567125415,0.7439642291399476,0.500008696132241,0.7726324593406841,0.7354838187721161,0.8260868906742334,0.7191780280071348
99,0.7654049916777936,0.7125,0.5918367346938775,0.7142857142857143,0.6,0.9438202247191011,0.47049325756924965,4.5728113036602736e-05,0.7687445511706773,0.7396423242286669,0.5089179030085196,0.7435973214215742,0.6758241349776621,0.8913042767800938,0.5958903660630546
100,0.7636205223951814,0.7375,0.6224489795918368,1.0,0.7,0.9550561797752809,0.4715080968085217,4.5291322749108076e-05,0.7854730345334286,0.7564828606369598,0.4902266322256201,0.7736251135445231,0.7212120731313163,0.8623187718441558,0.6849314552448904
101,0.763564757899927,0.7125,0.6326530612244898,0.7142857142857143,0.6,0.9325842696629213,0.4713608411404439,4.4862801587441936e-05,0.7745977048501511,0.7350223541437425,0.5078479267723426,0.7536727624094798,0.6892654938874552,0.8840579005461093,0.6232876242728502
102,0.7654886389566435,0.7,0.6224489795918368,1.0,0.6,0.9438202247191011,0.4693523332046595,4.4442313082981855e-05,0.7839451848029402,0.7414306998141832,0.5014217442731566,0.7580900738895433,0.6827956585443428,0.9202897817160319,0.5958903660630546
103,0.7639760221711067,0.7375,0.6530612244897959,0.8571428571428571,0.7,0.9550561797752809,0.47131413748602347,4.402963168104179e-05,0.7920736941198637,0.7470938892460438,0.49789658832834305,0.7806729589377398,0.727272678787882,0.8695651480781403,0.6917807697973393
104,0.7643245518681197,0.75,0.6122448979591837,0.8571428571428571,0.6,0.9438202247191011,0.47054873574532907,4.362454637885094e-05,0.7820458001691429,0.748733235875647,0.4958756348914876,0.7639467342381532,0.7011493809618208,0.8840579005461093,0.6438355679301969
105,0.7644918457278145,0.7,0.6428571428571429,0.8571428571428571,0.7,0.9438202247191011,0.46995421204543025,4.322684253565967e-05,0.7834340161436114,0.7308494803869067,0.5166895096086177,0.7641452650789209,0.6988635926846618,0.8913042767800938,0.6369862533777481
106,0.766039315176429,0.7,0.6020408163265306,0.8571428571428571,0.6,0.9438202247191011,0.46891560997239023,4.283632733859122e-05,0.7682484989446944,0.736810733859834,0.5066233378531059,0.7466249170162631,0.6836157767244433,0.8768115243121248,0.6164383097204014
107,0.7639132875969399,0.7,0.5816326530612245,0.7142857142857143,0.6,0.9438202247191011,0.47021434561122366,4.2452804336789995e-05,0.7624945516006753,0.7469448573587548,0.49628747957474073,0.7365494760283575,0.6703296298152421,0.8840579005461093,0.5890410515106057
108,0.7635020224033964,0.6875,0.6122448979591837,1.0,0.6,0.9438202247191011,0.47057292860006,4.207608799333684e-05,0.7749945507406845,0.7381520124010731,0.5044193045803846,0.7506451668147909,0.6813186401400821,0.8985506530140783,0.6027396806155035
109,0.7649100806761965,0.7125,0.6122448979591837,1.0,0.6,0.9550561797752809,0.46932242221784415,4.17059964092914e-05,0.7766935365950696,0.7520119209403253,0.4872534005956838,0.7601250152803931,0.7017543408228202,0.8695651480781403,0.6506848824826459
