epoch,acc,loss,lr,val_acc,val_loss,val_macc,val_sensitivity,val_specificity
0,0.85355883706091717,0.30164785494254232,0.00105349824298,0.75969073252049679,0.50080983193923834,0.751461988304,0.602339181287,0.900584795322
1,0.88130397015993056,0.25502955753651829,0.00119813310448,0.84035106059488818,0.42574554645657703,0.859649122807,0.836257309942,0.883040935673
2,0.88979868172904852,0.23875104102486089,0.00123741594143,0.85414272285519122,0.3823017020507512,0.874269005848,0.894736842105,0.853801169591
3,0.89737366511675443,0.22917843264415361,0.00124871404842,0.85821753213764573,0.36605622915747821,0.885964912281,0.87134502924,0.900584795322
4,0.90038832967449822,0.22260038594412979,0.00125200429466,0.86208337694858017,0.36312945434484423,0.888888888889,0.842105263158,0.93567251462
5,0.90342854223694291,0.21785572980416398,0.00125295843463,0.84160484805299929,0.40296169912450153,0.862573099415,0.818713450292,0.906432748538
6,0.90654539880739893,0.21194035055129237,0.0012532279361,0.87002403092987168,0.33965847721643899,0.885964912281,0.918128654971,0.853801169591
7,0.90614940473453598,0.2094522204681615,0.00125329638831,0.85821753222794628,0.35137093197949415,0.883040935673,0.888888888889,0.877192982456
8,0.90975167339430796,0.20495302750187058,0.00125330558512,0.85863546137027069,0.35554040152754307,0.894736842105,0.883040935673,0.906432748538
9,0.91127177967400741,0.20312082856045732,0.00125329743605,0.8628147529242941,0.3654134534435603,0.894736842105,0.853801169591,0.93567251462
10,0.91284298196919977,0.20027063688078944,0.00125328428112,0.87890502569780316,0.32769180586589391,0.891812865497,0.941520467836,0.842105263158
11,0.91452915027945481,0.19722504588617301,0.00125326949637,0.87221815909677736,0.32401133995421838,0.897660818713,0.918128654971,0.877192982456
12,0.91501456236267953,0.19589823832490155,0.00125325424597,0.86229234148549028,0.34818734101411652,0.900584795322,0.888888888889,0.912280701754
13,0.91551274845739128,0.19491852861415335,0.00125323911197,0.88183052980617072,0.31217579185968902,0.909356725146,0.93567251462,0.883040935673
14,0.91725001277400231,0.19104076263680236,0.00125322386157,0.88172604751591899,0.3140642884482337,0.894736842105,0.906432748538,0.883040935673
15,0.91782484287977106,0.19084933262989728,0.00125320849475,0.88026329542125559,0.32040762334280459,0.90350877193,0.929824561404,0.877192982456
16,0.91906392110776147,0.1874396637438811,0.00125319312792,0.86239682375705928,0.34999139310984562,0.880116959064,0.853801169591,0.906432748538
17,0.91967707322362702,0.18756114050557901,0.00125317787752,0.86835231432009485,0.33320229976245219,0.897660818713,0.894736842105,0.900584795322
18,0.9195621072055189,0.18711994750170438,0.00125316239428,0.86093407171221692,0.34326501863713477,0.894736842105,0.888888888889,0.900584795322
19,0.91989423126358416,0.18558281467372179,0.00125314702746,0.86041166027964078,0.34501964520192446,0.897660818713,0.906432748538,0.888888888889
