epoch,acc,loss,lr,val_acc,val_loss,val_macc,val_sensitivity,val_specificity
0,0.85189821675536304,0.30257918661272121,0.00100851431489,0.74934698574197489,0.52501941812709763,0.733918128655,0.543859649123,0.923976608187
1,0.88226202033925727,0.2542835927376268,0.00114697322715,0.82802215035763072,0.44634088632231184,0.853801169591,0.818713450292,0.888888888889
2,0.89292831229880942,0.23521889608453689,0.00118457886856,0.84264967093060672,0.39123396642553609,0.877192982456,0.859649122807,0.894736842105
3,0.89966021154357001,0.2260823329016669,0.00119539455045,0.85529202804484716,0.39247720900554417,0.877192982456,0.836257309942,0.918128654971
4,0.9034924122426039,0.21922190156865454,0.00119854416698,0.85184411244162717,0.38345023773578674,0.868421052632,0.818713450292,0.918128654971
5,0.90584282867812604,0.21484211112048177,0.00119945767801,0.82269355347382966,0.41922570556548555,0.842105263158,0.783625730994,0.900584795322
6,0.90844872516065656,0.20966373085153345,0.00119971565437,0.87012851326060314,0.33865634054054528,0.891812865497,0.894736842105,0.888888888889
7,0.90872975320627458,0.20682299578493188,0.00119978119619,0.85947131964246404,0.36325726904175071,0.877192982456,0.865497076023,0.888888888889
8,0.91124623167539776,0.20431809719159127,0.00119979004376,0.85853097906133591,0.3631623446094418,0.888888888889,0.87134502924,0.906432748538
9,0.91211486382913498,0.20260810155820416,0.00119978212751,0.86438198728429871,0.35152238245581324,0.877192982456,0.859649122807,0.894736842105
10,0.91348168208367508,0.19934242879581174,0.00119976967108,0.88068122458849041,0.32451039403225485,0.894736842105,0.929824561404,0.859649122807
11,0.91581932451684678,0.19669585825261435,0.00119975546841,0.8722181590843221,0.31386557375857876,0.891812865497,0.923976608187,0.859649122807
12,0.91500178836337465,0.19608165839499783,0.00119974091649,0.86605370393455516,0.34448410600047041,0.894736842105,0.888888888889,0.900584795322
13,0.91644525062592608,0.1946084559569842,0.00119972624816,0.8823529412262916,0.31095231334164952,0.900584795322,0.918128654971,0.883040935673
14,0.91818251494862835,0.19134559518121369,0.00119971169624,0.87953191939572062,0.30949331338148284,0.915204678363,0.923976608187,0.906432748538
15,0.91894895508660779,0.19061733757508173,0.00119969702791,0.88277087036238833,0.32421287609334898,0.909356725146,0.894736842105,0.923976608187
16,0.91920443513361605,0.18782094263597149,0.00119968224317,0.86803886744933945,0.34227774136306327,0.883040935673,0.877192982456,0.888888888889
17,0.92073731541566606,0.18582779587161821,0.00119966769125,0.8765019329721907,0.34365248873171272,0.894736842105,0.894736842105,0.894736842105
18,0.91920443513970718,0.18803881940426992,0.00119965290651,0.86626266850260358,0.34026037310248641,0.894736842105,0.883040935673,0.906432748538
19,0.92100556946807033,0.18464989305855178,0.00119963823818,0.85717270926937961,0.36682762695248133,0.90350877193,0.894736842105,0.912280701754
