epoch,acc,loss,lr,val_acc,val_loss,val_macc,val_sensitivity,val_specificity
0,0.82074242501660621,2.8862922948745964,0.00724528683349,0.46358792185970216,8.6459410864596684,0.5,0.0,1.0
1,0.82083184303610468,2.8878494626408209,0.00823999289423,0.46358792185970216,8.6459410864596684,0.5,0.0,1.0
2,0.82083184303915024,2.8878494666609593,0.00851015467197,0.46358792185970216,8.6459410864596684,0.5,0.0,1.0
3,0.82083184303610468,2.8878494617149708,0.00858785677701,0.46358792185970216,8.6459410864596684,0.5,0.0,1.0
4,0.82083184303305912,2.8878494680984637,0.00861048419029,0.46358792185970216,8.6459410864596684,0.5,0.0,1.0
5,0.82083184303305912,2.8878494654183711,0.00861704722047,0.46358792185970216,8.6459410864596684,0.5,0.0,1.0
6,0.82083184303610468,2.8878494678670008,0.00861890055239,0.46358792185970216,8.6459410864596684,0.5,0.0,1.0
7,0.82083184303915024,2.8878494680253701,0.00861937087029,0.46358792185970216,8.6459410864596684,0.5,0.0,1.0
8,0.82083184303610468,2.8878494607891207,0.0086194332689,0.46358792185970216,8.6459410864596684,0.5,0.0,1.0
9,0.82083184303305912,2.8878494641180183,0.00861937738955,0.46358792185970216,8.6459410864596684,0.5,0.0,1.0
10,0.82083184303915024,2.8878494649554463,0.00861928705126,0.46358792185970216,8.6459410864596684,0.5,0.0,1.0
11,0.82083184303915024,2.8878494670995201,0.00861918646842,0.46358792185970216,8.6459410864596684,0.5,0.0,1.0
12,0.82083184303305912,2.8878494640692893,0.00861908122897,0.46358792185970216,8.6459410864596684,0.5,0.0,1.0
13,0.82083184303915024,2.8878494655889226,0.00861897598952,0.46358792185970216,8.6459410864596684,0.5,0.0,1.0
14,0.82083184303305912,2.8878494649310817,0.00861887168139,0.46358792185970216,8.6459410864596684,0.5,0.0,1.0
15,0.82083184303305912,2.8878494602043734,0.00861876644194,0.46358792185970216,8.6459410864596684,0.5,0.0,1.0
16,0.82083184303610468,2.8878494682081035,0.00861866027117,0.46358792185970216,8.6459410864596684,0.5,0.0,1.0
