epoch,acc,loss,lr,val_acc,val_loss,val_macc,val_sensitivity,val_specificity
0,0.85308619897395177,0.30220352795985217,0.0010747096967,0.78999059664992599,0.48002159848331272,0.780701754386,0.654970760234,0.906432748538
1,0.88264524040672421,0.25501467064377065,0.0012168684043,0.81955908482855189,0.45028119089834845,0.83918128655,0.777777777778,0.900584795322
2,0.89154872004801,0.23844743927859924,0.00125124992337,0.86260578833444901,0.37507276473505197,0.894736842105,0.900584795322,0.888888888889
3,0.89699044505233305,0.22982618406245195,0.00125715718605,0.84620206879916804,0.41823759462975146,0.874269005848,0.80701754386,0.941520467836
4,0.90161463390013818,0.22281731322889683,0.00125498580746,0.85644133321893412,0.37899936374894577,0.877192982456,0.836257309942,0.918128654971
5,0.90377344030040418,0.21760543354762044,0.00125050230417,0.85027687811276065,0.37603263886243171,0.868421052632,0.847953216374,0.888888888889
6,0.90712022891012212,0.21196740874234965,0.00124537711963,0.85654581554032405,0.35413665848271053,0.883040935673,0.877192982456,0.888888888889
7,0.90876807521941694,0.208571185964744,0.00124009698629,0.85330686453006299,0.36740953246449343,0.894736842105,0.87134502924,0.918128654971
8,0.91041592152262063,0.20699519524143759,0.00123480393086,0.87180022991085959,0.3409859525311667,0.897660818713,0.912280701754,0.883040935673
9,0.91141229369986199,0.20357366922912934,0.00122953904793,0.87075540699588627,0.33366201754623215,0.912280701754,0.912280701754,0.912280701754
10,0.91208931582747965,0.2024159566832639,0.00122431386262,0.87848709649943024,0.31990034425038177,0.891812865497,0.941520467836,0.842105263158
11,0.91455469828415559,0.19912352648931864,0.00121913163457,0.86459095188348523,0.34503459533097142,0.883040935673,0.906432748538,0.859649122807
12,0.91357110009708242,0.19831239362714828,0.0012139925966,0.85665029783057589,0.35839575748311081,0.894736842105,0.888888888889,0.900584795322
13,0.91479740432881351,0.1967147368474996,0.00120889639948,0.88569637454548744,0.31170662964490148,0.90350877193,0.929824561404,0.877192982456
14,0.91696898472229316,0.19482911967955882,0.0012038431596,0.87587503924313515,0.32557360606063512,0.906432748538,0.912280701754,0.900584795322
15,0.91725001277400231,0.1929918920438447,0.00119883171283,0.87880054335773039,0.33015538628304869,0.909356725146,0.888888888889,0.929824561404
16,0.91740330080220733,0.19195995890611028,0.00119386182632,0.84808275001124522,0.3721432220616967,0.883040935673,0.847953216374,0.918128654971
17,0.9175693628327628,0.19172360147144674,0.00118893291801,0.86532232792147545,0.33214324778766174,0.90350877193,0.894736842105,0.912280701754
18,0.91804200092277377,0.19101309652656437,0.00118404475506,0.85884442592586374,0.34800920411033598,0.90350877193,0.894736842105,0.912280701754
19,0.91997087527768662,0.18922154204783359,0.00117919640616,0.86009821340888537,0.35132001239968719,0.897660818713,0.888888888889,0.906432748538
20,0.91882121506919467,0.18900229468439933,0.00117438763846,0.87796468506062642,0.31424080052603476,0.90350877193,0.929824561404,0.877192982456
21,0.91972816923302869,0.18716026505679129,0.00116961810272,0.86093407172467218,0.35511194222300496,0.885964912281,0.830409356725,0.941520467836
22,0.92058402738746103,0.18635175701882323,0.00116488686763,0.87650193299710122,0.31317715218368336,0.909356725146,0.912280701754,0.906432748538
23,0.92059680138981148,0.18510681002986468,0.00116019404959,0.87388987569721277,0.33182703746846071,0.900584795322,0.894736842105,0.906432748538
24,0.92131214552448037,0.18550928199862576,0.0011555388337,0.8510082541445233,0.35099990220170024,0.900584795322,0.900584795322,0.900584795322
25,0.92123550151037781,0.18390557074359817,0.00115092063788,0.86406854043222625,0.33636020343015466,0.900584795322,0.900584795322,0.900584795322
26,0.92175923560369932,0.1835608188011322,0.00114633934572,0.84682896253445117,0.36907490072809856,0.888888888889,0.824561403509,0.953216374269
27,0.92109498748452323,0.18358867736103573,0.00114179437514,0.86082958942819277,0.37953692646301124,0.900584795322,0.888888888889,0.912280701754
28,0.92212968167490694,0.18308366123598505,0.00113728514407,0.86929265496972685,0.32803076838527823,0.90350877193,0.918128654971,0.888888888889
29,0.92284502580348471,0.18094508575076532,0.0011328116525,0.86971058410582358,0.32333538510709481,0.90350877193,0.906432748538,0.900584795322
30,0.92344540391699992,0.18134927377390281,0.00112837308552,0.85894890822234315,0.3491238061817023,0.885964912281,0.888888888889,0.883040935673
31,0.92273005978537659,0.18126044289792032,0.0011239690939,0.86960610181557174,0.33063100804456558,0.894736842105,0.918128654971,0.87134502924
32,0.92333043789584612,0.1796982800090729,0.00111959944479,0.86950161953777516,0.32280347888689653,0.90350877193,0.918128654971,0.888888888889
33,0.92382862398751242,0.18092059132386884,0.00111526367255,0.87514366319268966,0.30511375111156513,0.918128654971,0.929824561404,0.906432748538
34,0.92367533595626183,0.17930112459737421,0.0011109613115,0.85069480729245084,0.36174655025088293,0.900584795322,0.853801169591,0.947368421053
35,0.9230749578457923,0.18020290235850936,0.00110669189598,0.87566607466263158,0.32844284316948147,0.909356725146,0.912280701754,0.906432748538
36,0.92302386183639062,0.17993034961994617,0.00110245542601,0.87253160594884982,0.32953001421928507,0.906432748538,0.912280701754,0.900584795322
37,0.92446732410807875,0.17844813204945811,0.00109825097024,0.8587399436356119,0.33768678603906166,0.915204678363,0.918128654971,0.912280701754
38,0.92412242604157191,0.17803064135786131,0.00109407864511,0.87974088398245187,0.31892104473199706,0.906432748538,0.93567251462,0.877192982456
39,0.92449287210973408,0.17785522053922839,0.00108993786853,0.8759795215271593,0.32856970163251575,0.915204678363,0.923976608187,0.906432748538
40,0.9243140360737826,0.17725583195616293,0.00108582829125,0.87900950793823396,0.30412545406934222,0.906432748538,0.947368421053,0.865497076023
41,0.92423739205968014,0.17663934467018039,0.00108174968045,0.87963640169220003,0.32864664222065426,0.912280701754,0.93567251462,0.888888888889
42,0.92537427827191276,0.17647887796283859,0.00107770157047,0.8522620416337725,0.35753721745456851,0.900584795322,0.877192982456,0.923976608187
43,0.92607684839814008,0.17567064690670459,0.00107368349563,0.87796468504817116,0.31924435210793434,0.918128654971,0.947368421053,0.888888888889
44,0.92506770221245715,0.17537336500607967,0.00106969545595,0.88141260065139115,0.32802654017650801,0.912280701754,0.929824561404,0.894736842105
45,0.92690715855091721,0.17487808365180077,0.00106573686935,0.86072510713794093,0.34362234149204879,0.885964912281,0.900584795322,0.87134502924
46,0.92697102856876035,0.17342032257043605,0.00106180738658,0.8549785811927747,0.3511400232929357,0.909356725146,0.888888888889,0.929824561404
47,0.92529763425476474,0.17481086587273625,0.00105790689122,0.86897920807406093,0.33065527908581077,0.906432748538,0.912280701754,0.900584795322
48,0.92592356036993506,0.17576080951695974,0.00105403491762,0.86030717798316136,0.33983704398859382,0.897660818713,0.888888888889,0.906432748538
49,0.9267666445281082,0.17273620201036724,0.0010501910001,0.86845679662902953,0.34053897828396157,0.900584795322,0.923976608187,0.877192982456
50,0.92689438455161233,0.17422945352182592,0.00104637537152,0.8672030091460079,0.35278884408093086,0.897660818713,0.900584795322,0.894736842105
51,0.92637065045219968,0.17351604583915634,0.00104258710053,0.86688956225656966,0.34568683426154218,0.894736842105,0.894736842105,0.894736842105
52,0.92709876858921902,0.17246263115116464,0.00103882618714,0.87848709648697498,0.32833143725264174,0.900584795322,0.918128654971,0.883040935673
53,0.92757140667618443,0.17170843155305124,0.00103509239852,0.86093407172467218,0.35146198429579073,0.915204678363,0.894736842105,0.93567251462
54,0.92730315262378005,0.17197050210171291,0.00103138538543,0.85581443949610625,0.35703848442330327,0.912280701754,0.906432748538,0.918128654971
55,0.92741811864797941,0.17264978826018579,0.0010277046822,0.8691881726857027,0.35988133672436828,0.894736842105,0.888888888889,0.900584795322
56,0.92749476266512743,0.17162427576620914,0.00102405028883,0.86166544776266241,0.34507742677035347,0.90350877193,0.894736842105,0.912280701754
57,0.92680496653820499,0.17189058109148664,0.00102042173967,0.86103855400246865,0.34826033538678958,0.885964912281,0.859649122807,0.912280701754
58,0.92768637269733811,0.17139758260865537,0.00101681880187,0.85560547492183026,0.36459107975540783,0.900584795322,0.888888888889,0.912280701754
59,0.92783966072249757,0.16991781377611453,0.00101324124262,0.86156096548486583,0.35695773537175657,0.900584795322,0.900584795322,0.900584795322
60,0.92829952480711253,0.16990280161112978,0.00100968871266,0.88183052977503262,0.3252680029954772,0.909356725146,0.929824561404,0.888888888889
61,0.92767359869194221,0.17025830106616818,0.00100616097916,0.86281475294297694,0.36445448052271595,0.894736842105,0.877192982456,0.912280701754
62,0.92827397680850288,0.17043747192940711,0.00100265792571,0.87200919450381842,0.32711768243744038,0.90350877193,0.900584795322,0.906432748538
63,0.92824842880380198,0.17022369029111278,0.000999179203063,0.87180022990463202,0.36021155868437504,0.915204678363,0.877192982456,0.953216374269
64,0.92831229881250854,0.16935212701402219,0.000995724461973,0.85675478011460005,0.37822791049689936,0.90350877193,0.883040935673,0.923976608187
65,0.92711154259461492,0.17208901873966895,0.000992293586023,0.87075540703325205,0.3329653906891954,0.906432748538,0.912280701754,0.900584795322
66,0.9283506208165142,0.16889717850420508,0.000988886225969,0.87127781845960062,0.3355392144990807,0.891812865497,0.894736842105,0.888888888889
