epoch,acc,loss,lr,val_acc,val_loss,val_macc,val_sensitivity,val_specificity
0,0.85156609268816108,0.30202126870894308,0.00107948959339,0.76815379795616112,0.49862515012767794,0.75730994152,0.590643274854,0.923976608187
1,0.88752490930762884,0.24898030890264067,0.00122769258451,0.81506634629167563,0.44180702397771271,0.827485380117,0.777777777778,0.877192982456
2,0.8971820550875893,0.23140579518241963,0.00126794469543,0.84850067920961825,0.38781300228836019,0.880116959064,0.859649122807,0.900584795322
3,0.90148689387967962,0.22364218407638181,0.00127952161711,0.85278445308503159,0.38295674871444302,0.874269005848,0.824561403509,0.923976608187
4,0.90411833835777422,0.21761816820096155,0.00128289288841,0.85926235506196047,0.36901579060695,0.883040935673,0.847953216374,0.918128654971
5,0.90662204281845593,0.21411125497370662,0.00128387077712,0.84912757292621854,0.37428188862041822,0.877192982456,0.824561403509,0.929824561404
6,0.90775892903068855,0.20983060424502423,0.00128414668143,0.87535262779187617,0.32521978228982246,0.897660818713,0.929824561404,0.865497076023
7,0.909215165298636,0.20656808785617178,0.00128421699628,0.85362031140704597,0.37042641819065208,0.883040935673,0.830409356725,0.93567251462
8,0.91284298196919977,0.20288315591568001,0.00128422642592,0.86720300918337367,0.3443776518807069,0.90350877193,0.906432748538,0.900584795322
9,0.91231924786674157,0.201533715362331,0.0012842179276,0.86417302271625041,0.35401634157806239,0.894736842105,0.853801169591,0.93567251462
10,0.91417147821364309,0.19847916329706777,0.00128420453984,0.88026329546484894,0.31868534474372368,0.906432748538,0.93567251462,0.877192982456
11,0.9159726125450518,0.197130666951776,0.00128418940585,0.86950161953777516,0.3371276738233619,0.897660818713,0.912280701754,0.883040935673
12,0.91461856829286214,0.1960271050588494,0.0012841738062,0.85539651036000952,0.35797741362112168,0.897660818713,0.894736842105,0.900584795322
13,0.91650912064376933,0.194538534120061,0.00128415820654,0.87294953512231233,0.3457737886884496,0.900584795322,0.900584795322,0.900584795322
14,0.91696898472229316,0.19295009602418767,0.00128414260689,0.88036777774264552,0.32293840930474588,0.918128654971,0.93567251462,0.900584795322
15,0.91829748096673647,0.19096273636773467,0.00128412689082,0.87712882670124626,0.33688970551746367,0.915204678363,0.912280701754,0.918128654971
16,0.91753104082571146,0.19015781352451891,0.00128411105834,0.85539651032887132,0.36479476244331788,0.894736842105,0.859649122807,0.929824561404
17,0.91898727709365902,0.18800965686465806,0.00128409545869,0.87409884030885454,0.33332766940782788,0.906432748538,0.906432748538,0.906432748538
18,0.91852741301513507,0.18924624476396984,0.00128407974262,0.86250130609090447,0.3536993136489146,0.909356725146,0.894736842105,0.923976608187
19,0.91939604517191786,0.18594344179870026,0.00128406391013,0.8562323686820239,0.37412175079359056,0.912280701754,0.906432748538,0.918128654971
